customer_id,address,order_id,order_dt,delivery_dt,payment_method,product_id,amount
1759350,Гудермес,32288,2023-02-02,2023-03-15,online,5,39
8042250,Дубна,45346,2022-06-28,2022-07-30,offline,2,13
3318448,Архангельск,92255,2021-06-23,2021-07-08,online,6,30
3318448,Архангельск,92255,2021-06-23,2021-06-25,online,6,30
5937818,Ногинск,14452,2022-11-21,2022-12-20,offline,9,9
865084,Челябинск,44588,2021-02-11,2021-03-25,offline,6,6
6811586,Апатиты,36011,2021-12-12,2022-01-15,offline,2,5
6811586,Апатиты,36011,2021-12-12,2022-01-07,offline,2,5
6811586,Апатиты,36011,2021-12-12,2022-01-06,offline,2,5
6811586,Апатиты,36011,2021-12-12,2021-12-22,offline,2,5
4200162,Елец,17362,2021-10-16,2021-11-04,online,4,43
9525027,Севастополь,42519,2021-04-02,2021-05-25,offline,8,11
7321157,Челябинск,88475,2020-05-15,2020-05-31,offline,7,36
4997613,Барнаул,72763,2022-10-02,2022-11-30,offline,1,2
1788676,Ишим,69916,2020-10-29,2020-12-01,online,15,49
7174299,Улан-Удэ,83785,2023-02-07,2023-03-14,online,6,35
6520695,Великий Новгород,38684,2021-10-13,2021-11-07,offline,13,40
1838335,Железногорск (Красноярский край),32681,2022-11-29,2023-01-09,online,4,43
1838335,Железногорск (Красноярский край),32681,2022-11-29,2022-12-03,online,4,43
6235073,Верхняя Пышма,64664,2022-08-20,2022-09-13,offline,10,18
6235073,Верхняя Пышма,64664,2022-08-20,2022-09-15,offline,10,18
553536,Альметьевск,87,2020-02-26,2020-04-26,online,4,41
4631776,Анжеро-Судженск,75778,2020-08-03,2020-08-18,offline,6,40
3581230,Бузулук,20438,2021-10-30,2021-12-09,online,7,12
2839353,Буденновск,66152,2022-09-25,2022-10-04,online,8,5
961260,Дмитров,59752,2022-11-19,2022-12-02,offline,9,16
961260,Дмитров,59752,2022-11-19,2022-12-20,offline,9,16
961260,Дмитров,59752,2022-11-19,2022-12-29,offline,9,16
961260,Дмитров,59752,2022-11-19,2022-12-07,offline,9,16
6811586,Апатиты,36011,2021-12-12,2022-01-15,offline,11,34
6811586,Апатиты,36011,2021-12-12,2022-01-07,offline,11,34
6811586,Апатиты,36011,2021-12-12,2022-01-06,offline,11,34
6811586,Апатиты,36011,2021-12-12,2021-12-22,offline,11,34
45933,Грозный,26011,2020-10-15,2020-11-30,offline,13,48
7299432,Зеленодольск,72695,2022-03-02,2022-03-25,online,10,33
2912609,Полевской,67674,2022-06-11,2022-08-08,offline,3,31
9841663,Орск,58298,2022-07-21,2022-08-24,offline,12,1
8433372,Чебоксары,19286,2022-07-27,2022-09-19,online,4,48
3232209,Евпатория,87540,2020-04-04,2020-05-22,online,5,5
3232209,Евпатория,87540,2020-04-04,2020-05-08,online,5,5
9863167,Губкин,82401,2023-04-13,2023-04-18,offline,8,27
9863167,Губкин,82401,2023-04-13,2023-05-21,offline,8,27
7664568,Биробиджан,81695,2023-04-11,2023-05-08,offline,3,40
7664568,Биробиджан,81695,2023-04-11,2023-05-21,offline,3,40
1083562,Нижневартовск,91719,2023-04-03,2023-04-28,online,9,28
1083562,Нижневартовск,91719,2023-04-03,2023-05-10,online,9,28
1083562,Нижневартовск,91719,2023-04-03,2023-04-11,online,9,28
1083562,Нижневартовск,91719,2023-04-03,2023-05-06,online,9,28
1083562,Нижневартовск,91719,2023-04-03,2023-05-12,online,9,28
91618,Нальчик,64961,2022-12-08,2023-01-17,offline,10,1
9168167,Чайковский,25724,2021-04-08,2021-05-12,online,12,40
712982,Усть-Илимск,4505,2022-11-06,2022-12-20,offline,13,47
865084,Челябинск,62508,2023-03-22,2023-03-28,online,5,34
4775564,Чита,38679,2021-10-14,2021-10-22,online,5,33
2769270,Екатеринбург,7953,2021-01-16,2021-01-23,offline,4,10
2654849,Уфа,13310,2020-10-10,2020-10-23,online,15,18
2654849,Уфа,13310,2020-10-10,2020-10-29,online,15,18
3581230,Бузулук,20438,2021-10-30,2021-12-09,online,15,15
1838335,Железногорск (Красноярский край),3341,2020-01-12,2020-01-26,offline,12,16
1838335,Железногорск (Красноярский край),3341,2020-01-12,2020-01-27,offline,12,16
3318448,Архангельск,8243,2022-03-21,2022-04-26,online,5,41
3699199,Сыктывкар,97287,2021-03-19,2021-05-05,online,4,37
6080668,Выборг,72552,2020-09-18,2020-09-28,offline,11,17
1083562,Нижневартовск,91719,2023-04-03,2023-04-28,online,7,47
1083562,Нижневартовск,91719,2023-04-03,2023-05-10,online,7,47
1083562,Нижневартовск,91719,2023-04-03,2023-04-11,online,7,47
1083562,Нижневартовск,91719,2023-04-03,2023-05-06,online,7,47
1083562,Нижневартовск,91719,2023-04-03,2023-05-12,online,7,47
1388281,Ангарск,64792,2022-01-13,2022-03-14,offline,2,32
1388281,Ангарск,64792,2022-01-13,2022-02-01,offline,2,32
3656851,Ейск,72271,2021-08-19,2021-09-01,offline,8,31
3656851,Ейск,72271,2021-08-19,2021-10-18,offline,8,31
3656851,Ейск,72271,2021-08-19,2021-09-26,offline,8,31
3656851,Ейск,72271,2021-08-19,2021-09-17,offline,8,31
1334341,Видное,91419,2022-03-13,2022-04-23,offline,4,46
1436524,Кострома,96865,2022-10-31,2022-12-05,online,13,48
1436524,Кострома,96865,2022-10-31,2022-12-13,online,13,48
1436524,Кострома,96865,2022-10-31,2022-12-30,online,13,48
6075539,Дзержинск,69402,2021-02-22,2021-03-26,offline,2,9
1908237,Бугульма,27981,2022-01-21,2022-03-07,online,13,37
1908237,Бугульма,27981,2022-01-21,2022-01-29,online,13,37
1559089,Ангарск,26225,2022-12-02,2023-01-25,offline,9,45
1559089,Ангарск,26225,2022-12-02,2023-01-31,offline,9,45
6515059,Белгород,82338,2020-09-27,2020-11-04,online,8,34
6515059,Белгород,82338,2020-09-27,2020-09-29,online,8,34
9552296,Астрахань,40234,2022-11-18,2022-12-28,offline,13,26
9552296,Астрахань,40234,2022-11-18,2023-01-02,offline,13,26
6371316,Шахты,58824,2020-09-21,2020-10-26,offline,1,46
3232209,Евпатория,32226,2023-01-20,2023-03-19,online,5,37
2033294,Кириши,31043,2020-09-08,2020-09-22,online,5,39
2033294,Кириши,31043,2020-09-08,2020-09-14,online,5,39
2546847,Кстово,23102,2021-10-29,2021-11-07,offline,1,17
6109375,Новокузнецк,51191,2022-10-01,2022-10-23,online,12,28
6109375,Новокузнецк,51191,2022-10-01,2022-11-20,online,12,28
1484345,Щекино,17782,2020-02-05,2020-03-31,offline,7,48
1484345,Щекино,17782,2020-02-05,2020-04-04,offline,7,48
6515059,Белгород,82338,2020-09-27,2020-11-04,online,9,24
6515059,Белгород,82338,2020-09-27,2020-09-29,online,9,24
1757142,Батайск,39104,2022-12-29,2023-02-13,offline,12,41
9156814,Белорецк,60151,2021-03-29,2021-05-13,offline,8,42
9156814,Белорецк,60151,2021-03-29,2021-04-24,offline,8,42
3892795,Белогорск (Амурская область),17228,2020-07-30,2020-09-14,online,14,29
6809972,Азов,32171,2021-02-12,2021-02-16,offline,14,45
3488569,Тула,87339,2022-10-15,2022-11-14,online,7,4
3488569,Тула,87339,2022-10-15,2022-11-02,online,7,4
3423229,Артем,71755,2022-07-12,2022-08-14,offline,8,42
3423229,Артем,71755,2022-07-12,2022-07-13,offline,8,42
4564013,Москва,77717,2022-08-20,2022-10-05,online,10,9
4564013,Москва,77717,2022-08-20,2022-09-06,online,10,9
4738182,Тимашевск,53259,2022-07-25,2022-08-18,offline,5,3
4738182,Тимашевск,53259,2022-07-25,2022-08-24,offline,5,3
1947571,Березовский (Свердловская область),9703,2022-09-15,2022-10-11,online,12,33
9858259,Прокопьевск,77699,2021-05-09,2021-05-13,offline,1,25
2130937,Асбест,26004,2020-01-22,2020-03-02,offline,3,49
2130937,Асбест,26004,2020-01-22,2020-02-27,offline,3,49
9498683,Бузулук,24511,2023-04-05,2023-04-29,offline,13,13
9498683,Бузулук,24511,2023-04-05,2023-05-06,offline,13,13
9498683,Бузулук,24511,2023-04-05,2023-06-03,offline,13,13
8433372,Чебоксары,60031,2022-01-20,2022-02-22,offline,1,24
2140545,Лениногорск,94391,2020-09-09,2020-10-22,online,10,39
8647292,Черемхово,69809,2020-12-28,2021-01-14,online,11,6
8647292,Черемхово,69809,2020-12-28,2021-02-18,online,11,6
3163123,Южно-Сахалинск,57737,2023-04-12,2023-06-08,online,12,37
9863167,Губкин,82401,2023-04-13,2023-04-18,offline,15,48
9863167,Губкин,82401,2023-04-13,2023-05-21,offline,15,48
3318448,Архангельск,88623,2022-12-19,2023-01-19,offline,11,9
3318448,Архангельск,88623,2022-12-19,2023-01-28,offline,11,9
2471692,Тихвин,63796,2020-09-02,2020-09-30,offline,14,37
2471692,Тихвин,63796,2020-09-02,2020-09-09,offline,14,37
1587527,Димитровград,15556,2021-09-06,2021-09-17,online,8,29
1587527,Димитровград,15556,2021-09-06,2021-10-14,online,8,29
4738182,Тимашевск,53259,2022-07-25,2022-08-18,offline,6,41
4738182,Тимашевск,53259,2022-07-25,2022-08-24,offline,6,41
4429780,Королев,22094,2021-09-21,2021-11-16,online,10,50
4429780,Королев,22094,2021-09-21,2021-10-15,online,10,50
1291926,Елабуга,71215,2022-11-02,2022-12-28,offline,7,34
4104376,Сочи,39083,2020-08-26,2020-10-21,offline,3,11
4104376,Сочи,39083,2020-08-26,2020-09-29,offline,3,11
4104376,Сочи,39083,2020-08-26,2020-10-25,offline,3,11
3316103,Самара,70811,2021-11-22,2021-12-29,online,3,35
8790076,Шадринск,31517,2020-01-16,2020-03-10,online,9,17
8790076,Шадринск,31517,2020-01-16,2020-01-30,online,9,17
6173911,Белово,36992,2020-09-16,2020-10-29,offline,15,36
8112662,Пермь,42955,2021-11-18,2021-12-07,online,11,31
1587527,Димитровград,55110,2020-02-15,2020-04-05,online,12,7
8376874,Ивантеевка,54889,2022-05-13,2022-06-22,offline,15,15
1759350,Гудермес,87252,2020-01-08,2020-01-12,offline,7,13
2365208,Ростов-на-Дону,17972,2020-08-03,2020-09-12,offline,6,26
9168167,Чайковский,57558,2022-07-28,2022-08-07,online,15,50
1768745,Шадринск,89443,2020-08-10,2020-08-12,offline,6,22
6517519,Владивосток,88402,2022-01-27,2022-02-06,online,7,38
4738182,Тимашевск,24720,2021-10-09,2021-10-24,offline,3,38
7244925,Воткинск,37552,2020-02-19,2020-02-21,online,9,23
7244925,Воткинск,37552,2020-02-19,2020-03-30,online,9,23
4534342,Волгодонск,49128,2021-06-03,2021-06-26,online,4,22
1788676,Ишим,51885,2021-06-01,2021-07-17,online,1,25
1788676,Ишим,51885,2021-06-01,2021-07-10,online,1,25
950760,Рославль,45264,2020-06-08,2020-06-26,offline,4,16
950760,Рославль,45264,2020-06-08,2020-07-23,offline,4,16
950760,Рославль,45264,2020-06-08,2020-07-28,offline,4,16
950760,Рославль,45264,2020-06-08,2020-07-19,offline,4,16
1436524,Кострома,93766,2021-07-17,2021-07-24,online,13,28
818921,Долгопрудный,11354,2021-12-01,2021-12-28,online,10,47
818921,Долгопрудный,11354,2021-12-01,2021-12-06,online,10,47
818921,Долгопрудный,11354,2021-12-01,2021-12-29,online,10,47
6177237,Ялта,52341,2021-07-15,2021-09-03,offline,5,3
6177237,Ялта,52341,2021-07-15,2021-08-12,offline,5,3
3656851,Ейск,47171,2022-01-31,2022-02-07,online,2,21
7352391,Кузнецк,13877,2022-04-07,2022-05-20,offline,4,3
7352391,Кузнецк,13877,2022-04-07,2022-04-19,offline,4,3
7352391,Кузнецк,13877,2022-04-07,2022-05-08,offline,4,3
4104376,Сочи,41856,2020-04-20,2020-05-22,offline,10,30
4104376,Сочи,41856,2020-04-20,2020-05-22,offline,10,30
9767097,Якутск,63496,2023-03-15,2023-03-25,offline,8,30
9767097,Якутск,63496,2023-03-15,2023-04-23,offline,8,30
9767097,Якутск,63496,2023-03-15,2023-05-12,offline,8,30
9767097,Якутск,63496,2023-03-15,2023-04-21,offline,8,30
9767097,Якутск,63496,2023-03-15,2023-05-09,offline,8,30
4948747,Балашиха,16237,2021-09-28,2021-10-28,online,7,47
8376874,Ивантеевка,80304,2021-01-02,2021-02-19,online,10,47
9156396,Липецк,93034,2020-08-01,2020-09-25,offline,6,41
8912688,Россошь,38655,2021-03-09,2021-03-13,offline,2,2
8912688,Россошь,38655,2021-03-09,2021-04-16,offline,2,2
8912688,Россошь,38655,2021-03-09,2021-03-23,offline,2,2
4536632,Канск,85498,2020-04-30,2020-06-23,online,3,2
4536632,Канск,85498,2020-04-30,2020-06-27,online,3,2
4536632,Канск,85498,2020-04-30,2020-05-02,online,3,2
7946166,Орехово-Зуево,20936,2021-10-12,2021-11-11,offline,9,44
8568720,Новосибирск,73331,2021-01-24,2021-02-05,online,15,11
1338867,Усолье-Сибирское,41736,2021-11-13,2021-12-13,online,15,1
1338867,Усолье-Сибирское,41736,2021-11-13,2021-11-22,online,15,1
3973617,Урус-Мартан,81955,2021-11-10,2021-12-14,online,2,17
5533413,Железногорск (Курская область),965,2022-11-27,2023-01-21,online,11,46
1860821,Шуя,98562,2021-10-11,2021-11-11,offline,5,46
1860821,Шуя,98562,2021-10-11,2021-11-16,offline,5,46
1860821,Шуя,98562,2021-10-11,2021-10-22,offline,5,46
1916207,Верхняя Пышма,28425,2022-04-03,2022-05-22,online,7,27
1916207,Верхняя Пышма,28425,2022-04-03,2022-05-03,online,7,27
339581,Александров,54131,2022-09-18,2022-09-21,online,15,18
339581,Александров,54131,2022-09-18,2022-09-24,online,15,18
2130937,Асбест,26004,2020-01-22,2020-03-02,offline,4,5
2130937,Асбест,26004,2020-01-22,2020-02-27,offline,4,5
91618,Нальчик,97767,2020-11-17,2020-12-30,online,1,29
4470621,Лысьва,60072,2023-02-09,2023-02-27,online,1,38
1908237,Бугульма,17377,2023-04-17,2023-04-18,online,4,30
1908237,Бугульма,17377,2023-04-17,2023-06-01,online,4,30
9552296,Астрахань,70927,2021-09-05,2021-10-14,online,1,16
9552296,Астрахань,70927,2021-09-05,2021-09-06,online,1,16
7864358,Белогорск (Амурская область),45215,2021-09-14,2021-10-15,online,7,14
4713578,Ханты-Мансийск,15291,2020-12-02,2021-01-12,online,14,5
4713578,Ханты-Мансийск,15291,2020-12-02,2021-01-18,online,14,5
4713578,Ханты-Мансийск,15291,2020-12-02,2020-12-26,online,14,5
4498799,Череповец,20849,2022-08-30,2022-10-20,online,2,49
4498799,Череповец,20849,2022-08-30,2022-10-15,online,2,49
2523079,Воскресенск,33561,2020-06-18,2020-06-28,offline,5,17
2523079,Воскресенск,33561,2020-06-18,2020-07-09,offline,5,17
2523079,Воскресенск,33561,2020-06-18,2020-07-24,offline,5,17
7108795,Жигулевск,59270,2020-07-21,2020-09-11,online,2,20
3316103,Самара,70811,2021-11-22,2021-12-29,online,10,7
2627693,Черемхово,68943,2021-06-30,2021-07-07,online,12,17
4565766,Копейск,82517,2020-11-03,2020-12-14,offline,9,2
8987261,Ханты-Мансийск,27236,2020-09-17,2020-11-07,offline,12,32
9785684,Ижевск,21657,2020-07-13,2020-08-19,online,11,1
209740,Владикавказ,44479,2022-03-14,2022-04-05,offline,8,42
209740,Владикавказ,44479,2022-03-14,2022-03-26,offline,8,42
2911210,Заречный,69264,2022-04-01,2022-04-16,online,5,31
9599952,Междуреченск,50388,2020-05-13,2020-05-20,online,7,23
9599952,Междуреченск,50388,2020-05-13,2020-06-13,online,7,23
4617094,Вольск,50675,2022-10-04,2022-10-13,online,1,27
2250569,Северодвинск,52808,2020-08-01,2020-08-02,offline,12,25
4104376,Сочи,24378,2021-01-05,2021-01-23,online,14,2
4104376,Сочи,24378,2021-01-05,2021-01-08,online,14,2
1757142,Батайск,39104,2022-12-29,2023-02-13,offline,15,38
1827107,Выкса,77189,2020-10-02,2020-11-22,online,12,49
8131696,Арзамас,65982,2020-10-10,2020-10-18,online,7,44
8131696,Арзамас,65982,2020-10-10,2020-11-17,online,7,44
8131696,Арзамас,65982,2020-10-10,2020-10-16,online,7,44
8131696,Арзамас,65982,2020-10-10,2020-12-09,online,7,44
6680512,Серпухов,93839,2021-12-04,2022-01-16,offline,10,28
6680512,Серпухов,93839,2021-12-04,2021-12-08,offline,10,28
4713578,Ханты-Мансийск,87694,2020-09-07,2020-10-13,offline,7,46
4713578,Ханты-Мансийск,87694,2020-09-07,2020-10-06,offline,7,46
1125364,Иваново,57239,2021-11-05,2021-11-16,offline,8,41
1125364,Иваново,57239,2021-11-05,2021-11-08,offline,8,41
7615686,Белебей,59941,2021-11-25,2021-12-28,online,2,48
4947863,Пенза,8189,2021-10-17,2021-11-30,online,8,37
4947863,Пенза,8189,2021-10-17,2021-12-15,online,8,37
2130937,Асбест,26004,2020-01-22,2020-03-02,offline,10,27
2130937,Асбест,26004,2020-01-22,2020-02-27,offline,10,27
